recommendationid,content,voted_up,votes_up,votes_funny,weighted_vote_score,playtime_at_review_min,playtime_forever_min,author_steamid,timestamp_created
224955330,"다크 판타지 속 인형을 주제로 한 스토리와 분위기는 정말 좋았는데... 문제는 이게임이 소울류란것  블러드본, 세키로, 다크 소울들을 전부 섞어놨는데 오히려 이도저도 아닌 느낌  프롬 겜들 따라하려면 좋은 점들만 좀 가져오지 역겨운 길찾기 잡몹 배치 함정 이딴것들까지 똑같이 배껴놨음  프롬 겜들은 어려워도 재밌어서 엔딩까지 다봤는데 이겜은 그냥 저런거 마주칠때마다 짜증만남  패링 있다고 해서 기대했는데 느린 모션 무거운 조작감때매 못해먹겠네 걍 세키로나 더하러가는게 나을듯",0,13,0,0.500756978988647461,546,546,76561198279971102,1778154075
224754092,꼭 이걸 돈주고 할 필요는 없는 게임 소울류 많이 안해봤으면 이겜은 시간 손해임 딴 겜하삼,0,0,0,0.439183682203292847,1319,1319,76561199210879299,1777898874
224512904,소울류 P의 거짓으로 입문 했는데 제일 쉬운 단계도 처음에만 할만했지 피오코부터는 2시간 넘게 해도 못깨겠네요 너무 어려워요,0,2,0,0.496503472328186035,453,453,76561198375345840,1777646283
222996568,길이 왜케 악랄한겨,0,0,0,0.476190477609634399,469,469,76561198867544132,1775885601
222957771,개발자야 창의적으로 좀 설계합시다,0,0,0,0.5,1905,5925,76561198292096884,1775841365
222503523,길찾기좀 편하게 만들어라 ㅡㅡ 다른건 다 재밌는데 왜 소울류는 다 길찾기에 불친절한지 이해가 안가네   지도라도 주던가,0,0,0,0.476190477609634399,2746,4010,76561199581913994,1775317287
221842009,"이거 하다 보니까 스텔라 블레이드가 진짜 얼마나 잘 만든 갓겜인지 뼈저리게 느꼈다. 억지 호평들 다 걷어내고 보면 그냥 K-게임 개발력 밑천 다 드러나는 개노잼 겜임.  1. 스트레스만 유발하는 '벽 핥기' 강요와 쓰레기 보상 우회로랑 샛길을 쓸데없이 존나게 만들어놔서 맵 구석구석 다 뒤지고 다니게 만듦. 갈림길 나올 때마다 강박증 생길 지경인데, 이게 재미가 아니라 걍 불쾌한 스트레스임. 맵 안에 채워 넣을 콘텐츠가 그렇게 없었나? 이딴 게 진심으로 재밌을 거라 생각하고 기획한 거임? 진짜 빡치는 건 개고생해서 벽 핥고 템 먹어봤자 나오는 건 의미 없는 개잡템 쓰레기들뿐이라는 거다. 이따위로 맵 뒤지게 만들 거면 스탯을 올려주든가 코스튬이라도 주든가. 보상 설계 자체가 박살 났음.  2. 무지성 몹 복붙과 샌드백 보스 잡몹들은 패턴이 다 거기서 거기라 금방 질림. 잡몹 구간 뚫고 만난 보스라도 재밌으면 말을 안 하는데, 때려잡는 손맛도 없고 그냥 덩치만 큰 멍청이 샌드백 치는 기분임.  3. 4년 전 세키로보다 구린 퀄리티와 끔찍한 최적화 그래픽 색감은 피구라보다 4년 먼저 나온 세키로가 훨씬 나아 보일 정도로 칙칙하고 구림. 근데 최적화는 더 심각함. DLSS 기능도 부실해서 지금 내 세팅 G95NC 모니터 + RTX 5090 기준으로 사펑보다 프레임이 안 나옴. 5090 꽂고 사펑보다 프레임 방어 안 되는 게 최적화냐?  총평 쓸데없는 플탐 늘리기용 맵 디자인에 최적화까지 버린 겜. 이런 장르 하고 싶으면 차라리 스텔라 블레이드 다회차 돌리면서 스텔라 블레이드 2 기다리는 걸 강력히 추천한다. 시간 낭비하지 마셈.",0,2,0,0.430846482515335083,98,98,76561199220577560,1774630217
221748230,저장 기능을 안만든 이유가 뭐임? 자동 저장 때문에 버그걸려서 업적도 못깨고 ㅈ같네,0,0,0,0.476190477609634399,1943,1952,76561199078619259,1774536061
221748125,시간늘릴려고 맵에 유쾌하지도 않은 함정 도배를 해놓음 가드가 묘하게 느리고 구르기 모션은 선입력 들어가면 2번 구름 가드가 묘하게 느린데 즉발시전급 공격 시전하는 녀석도 있고 엇박까지 있어서 보고 판단이 안됨 그냥 보스 패턴을 전부 암기해야함 선모션 보고 예상 + 반응이 되야 손맛이 생기고 재미가 붙는건데 이거는 그냥 외우는게 답일 정도로 조작감 + 모션이 구림 보스 피통은 개 크고 세이브 포인트도 일부러 보스랑 떨어지게 해놔서 불쾌한 구간 진짜 장난 아님  아마 플탐땜에 이렇게 해놓은듯 맵도 꼬아놓은데다가 몹들은 피격 판정 무시 몹 들 즐비하고 스토리가 너무 매력적이고 분위기가 좋아서 해 볼려고 해도 진짜 불쾌해서 못하겠음,0,1,0,0.5,380,380,76561198107863553,1774535983
221725419,중반부까진 재밌으나 후반부는 필드에 엘리트 몹으로 가득 차 있으면서 맵이 길어 피로도 만 높은 재미 없는 상황이 이어고 보스도 그리 매력적이지 않습니다. 거기에 차지 공격을 무조건 맞춰야 하는 이해 안 되는 그로기 시스템이 있어서 비추천 합니다. 다만 최종 보스는 매력 있어서 아쉽긴 합니다.,0,0,0,0.5,1431,1431,76561198253990284,1774510513
221718505,"[h1]소울류의 불쾌한 요소를 다 갖다 쳐박은 게임[/h1]   [h3]1.잡몹 숨겨두기[/h3] 잡몹을 존나게 숨겨놔서 아이템 뒤,상자 뒤,벽뒤 그냥 어딜가든 존나게 튀어나옴  심지어 하늘에서도 떨어짐 적당히 쳐만들어야지 3분에 한마리 꼴로 있음  [h3]2.중간보스 주변에 잡몹 깔기[/h3] 중간보스도 거의 보스급 체력 데미지 주고 주변에 잡몹들 4,5 마리 나오게 해서  오히려 보스전 보다 더 어려운 경우가 생김  [h3]3.보스방과 존나게 먼 세이브 지점[/h3] 맨 처음 보스와 4막 마지막 보스 제외하고 보스전에서 죽으면 30초~1분을 존나게 달려가야함 중간보스도 예외 없고  가는길에 스테미나 부족해서 걷다가 리젠된 몹한테 쳐맞는건 덤  [h3]4.차지 강공격을 무조건 맞춰야 되는 그로기 시스템[/h3] 그로기 게이지는 안알려주고 그로기 가능만 알려줌 참고로 가능 시간은 제한이 있고 그로기가 가능하더라도 적은 평소처럼 공격을 함 존나게 느린 차지 강공격 맞추세요  근데 그거 해도 데미지 그렇게 안쌤  [h3]5.거리순 락온이 아닌 그냥 마우스 포인트에 있는 적 락온하는 시스템[/h3] 가까이 있는 적 락온 안하고 벽뒤에 있는 적 락온한다거나 멀리 있는 적 락온하는 경우 종종나옴  [h3]6.개 ㅈ같은 플레이 타임 늘리기용 함정,맵 구조[/h3] 소울류 특성상 온 맵을 다 가야하는데 낙사도 존나게 넣어 놓고 함정도 존나게 넣어놓고 구석구석 튀어나오는 몹도 존나게 넣어두고 ㅇㅇ  [h3]7.지 ㅈ대로 때리는 보스 패턴[/h3] 보스 패턴이 걍 지 ㅈ대로임 꼴리는 대로 때림 어떤 보스는 정박,어떤 보스는 엇박 이런식도 아니고 모든 보스가 어떤 공격은 정박,어떤 공격은 엇박,어떤 공격은 한템포 빠른 공격임 심지어 모션도 잘 안보이는데다가 공격도 심하게 빨리 들어와서 정박이든 엇박이든 빠른 공격이든 공격 모션 보고 가드하면 늦고  그 공격이 2회 공격인지 3회 공격인지 4회 공격인지도 다 외워서 공격 타이밍 찾고 그 빠른 공격모션을 보고 퍼펙트 가드 타이밍을 찾아서 외우면 보스 클리어 가능ㅇㅇ  [h3]8.P기관,스텟 초기화 기본지급x[/h3]  모든 맵 다 핥으면서 8시간플레이에 5-2막 까지 갔음 근데 스텟 잘못찍어서 체력이 10이고 스테미나가 15인데 스텟 초기화가 7막 보스를 잡아야 준다네? 그 전 보스,맵 구조를 쉽게쉽게 한것도 아니고 P기관은 게임 시스템을 바꿀만한 중요한 시스템이고 스텟을 막 찍어도 될만큼 쉬운난이도도 아니고  대체 무슨 의도로 초기화를 한참후에 깔아놨는지 이해가 안됨 다회차 유저거나 공략을 보지 않는 이상 더 어려운 난이도로 해야된다는게 개불쾌함     ""어렵긴한데 재밌다""가 아닌 ""게임 ㅈ같이 만들어 놨네""소리만 나옴",0,6,2,0.531296968460083008,532,997,76561198074194434,1774499838
221500832,소울라이크 장르 자체가 이제는 신선함이 없이 식상해 진걸까.. 더 진행 해야겠다는 흥미가 안생긴다. 환불을 판단하기에 2시간도 넉넉하게 길다. 미련없는 환불,0,1,0,0.454545468091964722,68,68,76561198119994014,1774282979
221251555,ㅋ,0,0,0,0.416666656732559204,355,773,76561198211938785,1774085589
221046376,재미 없어 운이 좋았던 게임,0,0,0,0.429017156362533569,252,252,76561198424791957,1773924123
220676104,rownjwqudtlsrpa,0,0,0,0.47826087474822998,1331,2031,76561198119826409,1773514422
220039761,필드 잡몹 ㅈ같이 배치한거 때문에 짜증남. 악의적인 배치 때문에 하기 싫어짐. 돈 아까워서 엔딩까지는 하겠지만 ㅈ같음. 보스가 어렵고 엇박인건 참겠다 ㄹㅇ로,0,0,0,0.459357947111129761,428,1989,76561198054464724,1772850914
219898794,개인적으로 이 게임만의 차별성을 딱히 느끼지 못했다 그리고 보스들이 엇박이 왜 이리많냐  ★★★ (3/5),0,0,0,0.452368289232254028,1202,1202,76561198039469798,1772731503
219611198,"액션게임인데 평타 3번 치면 스테미나 다 떨어져서 멍때리거나 피해서 스테미나 다시 채우고 공격해야하는 답답한 게임. 이 부분은 소울류라 그렇다 쳐도 그래픽 최적화도 문제라 25년 발매 그래픽카드인데도 오락실 게임기마냥 화면에 줄이 그어지질 않나, 모션 자체가 인형임을 나타내려고 하는건지 삐걱거려서 더 답답하게 느껴짐.",0,2,0,0.441605865955352783,100,100,76561198119862012,1772428343
219089915,락온 진짜 쓰레기 같이 되어있는데 하실분은 고통받으면서 하세요 개쓰레기겜,0,0,0,0.454545468091964722,1389,1734,76561199801287920,1771902230
219048795,성 프란젤리코 대성당 예배당 너무 ㅈ같음. 소울라이크를 보스가 아니라 레벨디자인 때문에 접고 싶을 줄 몰랐다. 투척물 쓰라고 ㅈ같이 만든 건 알겠는데 투척물을 아직 안 팔잖아!!! 테르밋 파밍하러 돌아다니는 것도 너무 피로하고 지루하다. 몬스터 다 잡고 나서 점프 때문에 몇 번 죽으니까 짜증나서 그만 하고 싶다. 이건 다크 소울처럼 내 실력 때문에 죽는 게 아니라 겜을 ㅈ같이 만들어서 죽는 거 같아.,0,0,0,0.476190477609634399,714,714,76561198409622510,1771860939
218559869,최적화가 이상해요 좀 진행하면 플레이가 불가능할 정도로 스터터링 개심함,0,0,0,0.476190477609634399,1266,1642,76561198120240515,1771355734
218002301,"확실히 잘 만든 게임이고 전반적으로는 재밌는데 검토단 2차 보스전이 정말 최악임  1. 다인전이라곤 해도 어차피 한 번에 한 명이랑 싸움. 나머지 두 명의 역할은 겐세이나 넣으며 순전히 플레이어를 짜증나게 하는 것 뿐.  2. 맵도 어둡고 전투광이나 막내는 공격 선모션도 지나치게 짧고 몸집도 작아서 전반적으로 잘 안 보임. 따라서 패링하기가 너무 힘든데, 패링하는 재미라도 없으면 도대체 이 게임 전투의 장점이 뭔지 모르겠음. 3. 2페이즈 큰형의 숙련도를 쌓으려면 이 재미없고 짜증나는 1페이즈 세 명과의 전투를 계속 반복해야 함.  4. 여전히 컨트롤 안 되는 락온. 어떤 설정을 해봐도 중요할 때 한두번씩 돌아가서 육성으로 욕나오게 함.  나름대로 합리적인 다대일 전투를 위한 배려는 읽을 수 있었습니다만 그것들이 무색해지는 느낌입니다.순수하게 지루하고 짜증나서 게임을 몇 번이나 껐는지 모르겠네요. 그래도 이름없는 인형은 봐야하지 않겠나라는 생각으로 계속 도전은 하고 있습니다만.. 도대체 왜 이 짓을 하고 있는지 현타가 오는데 어디 얘기할 데도 없어서 여기다 씁니다. 개발자 빠따로 대가리 부수고 싶음",0,2,1,0.47826087474822998,13501,15458,76561198108696733,1770730465
217919539,"[h1]모든 부분에서 세키로의 열화판.[/h1]     패링은 굉장히 어려우며 매우 짧은 타이밍이므로 맞추기 어려움. 실패시 가드임에도 피가 깎기며, 스테미나를 사용하기 때문에 패링을 해야하는데 패링을 하고싶지가 않아짐. 그렇다고 회피가 쉽냐? 회피는 더욱 빡빡하게 설계되어있으며 대부분 실패함.     이런 불합리한 패링 구조를 가지고 있는 게임임에도 패링시에 [b]아무런 리턴이 존재하지 않음.[/b] 그저 눈에 보이지도 않는 그로기 수치가 올라가는 것 뿐. 가드가 불가능(즉 패링 실패시 그대로 처맞는) 패턴이 잡몹에도 득시글하게 들어가 있음에도, 가드불가 패턴을 패링해도 전혀 멈칫하거나 경직을 먹는 리턴값이 존재하지 않아 게임을 하면할수록 짜증만 남.     적들의 공격은 굉장히 빠르며 특히 공격 타격시에는 패턴을 외우지 않는 이상 맞을 수 밖에 없음. 체감 프레임 상 길어봤자 5프레임 사이에 적의 공격이 타격되며, 웃긴것은 공격 준비 모션은 매우 길며 언제 시작할 지 예상조차 불가능하게 만들었음. 이 게임의 로봇 로봇 잡몹들의 패턴을 요약하자면, 무기를 들고->휘두른다 라는 적절한 예상값이 아닌 무기를 들고->그대로 뻐김->든 손부터 내 몸까지 방망이를 5프레임만에 순간이동 시킨다-> 사망 으로 귀결된다.    모든 적들은 박자을 정박에 맞출 생각이 없음. 모든 잡몹에 각각의 엇박이 존재하기 때문에 사실상 처맞을 수 밖에 없음. 엇박 패턴을 보스의 유니크함을 살려주는 수단으로 사용할 수 있음에도 그저 어렵게 만들기 위해 잡몹에까지 욱여 처넣다보니 엇박 자체가 오히려 역해지고 정박 보스가 유니크해지는 기이한 상황까지 발생.   난이도 조절 옵션도 패링타이밍이 널널해진다는 체감보단 그냥 적의 공격이 하나도 안 아파지기에 게임이 나를 놀리나? 하는 기분까지 들게 만듬. 피만 덜 달뿐 맞는건 난이도가 높던 낮던 처맞는건 똑같이 처맞기에 그냥 더 오래 처맞는것 뿐임.",0,2,0,0.415094316005706787,1186,1186,76561198379572348,1770616207
217493402,"구매할 때 잘 생각해 보시길 바랍니다. 16시간을 했습니다만 재밌는 보스는 로미오 단 하나 였습니다. 그 후로는 그냥저냥인 보스들이 저를 맞이해 주었고. 짜증나는 맵 디자인, 깜놀로 나를 빡치게하는 수 많은 몬스터 친구들, 빡치는 동선, 유통기한 지난 식빵마냥 딱딱한 전투 이 모든 것을 참으면서 이상한 동물 가면쓴 머저리 3명을 만나게 되었습니다. 결국 저는 터져버렸습니다. 게임을 빡종한 것이었습니다. 이 모든 것을 이해할 수 있는 아량이 큰 분들 혹은 아예 소울라이크 장르에 접해보지 않으신 분이라면 분명 재밌게 할 것 같습니다. 재미는 있습니다.",0,4,0,0.482883810997009277,982,1030,76561198066272143,1770128487
217227232,소울라이크 게임들 특징일수도 있지만.. 조작감이 ㅈ 구리다.,0,0,0,0.476190477609634399,148,211,76561198448367121,1769838783
216860577,다크소울류는 다크소울 게임이라고 박아라,0,0,0,0.431519687175750732,1296,2469,76561198259605931,1769446644
216690598,플레이어들이 느낄 불쾌감 및 성취감... 네오위즈는 불쾌감이 소울류라고 생각하나 봅니다 ㅎㅎ 이대로 차기작 내면 무조건 망합니다.,0,0,0,0.454545468091964722,594,1062,76561198163827858,1769265880
216667815,"세계관 빼고 모든 게 무려 10년 전 작품인 블러드본의 열화카피. 다른 건 디렉터들 역량 문제라 쳐도 아트, 그래픽까지 딸리는 건 진짜 해도 해도 너무하지 않았나? 심지어 네오위즈가 프롬 2배 규모 회산데? 이미 이것들만으로도 납득할 수가 없는데, 3류 카피작에서나 보일 법한 잡몹까지 공격마다 물리법칙을 한껏 뒤트는 공간의 신 같은 기적을 보이고, 심지어 보스는 같이 모션의 똑같은 자유낙하 공격이 어떤 패턴이느냐에 따라 낙하속도가 전혀 달라지는(ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ) 경이로운 수준의 전투 완성도를 보여줌. 피구평을 해서 어렵느니 가드를 써야하느니의 문제가 아님. 그냥 판정의 범위와 시간 등이 지구의 중력에 익숙한 인간이라면 납득할 수가 없는 수준.  국산 겜이라고 팔이 안으로 굽기엔 너무 선을 넘은 물건. 너무 잘 나온 스텔라블레이드보다 늦게 나왔다면 소리소문 없이 묻혔을 그런 물건. 공짜로 받아도 안 했을 겜을 사놓고 잊어버려 환불기간도 지나서 꺼내본 것을 나는 후회한다. 내 치킨, 내 족발!",0,0,0,0.442989200353622437,166,404,76561198348796187,1769241126
216411423,맵을 직선적으로 만들어서 편하긴 한데 그러다보니 플레이타임이 줄어듦. 보스도 최고난이도 기준 안어려움. 그러니 그냥 몹을 씨발좆같게 배치하고 슈퍼아머를 덕지덕지 발라서 개씹불쾌하게 만들어놨음. 억지로 플레이타임 늘리게 한 느낌이 개씹썅똥꾸렁내남. 잡몹을 잡몹답게 보스를 보스답게 만들어 놨으면 극찬할만한 게임 다 깨고나니 뭔가 할만했던거 같기도 한데 다른엔딩 볼까하던 찰나 개씹좆같은 잡몹들이 생각나서 그만둠,0,0,0,0.418250977993011475,1197,1197,76561198287928318,1768926685
216170465,5000번대 글카 최적화 문제 있음  작년부터 계속 언급된건데 안고쳐주는중..  저는 5090쓰는데 프레임 유지 안되고 스터터링 계속 생김,0,1,0,0.458192735910415649,217,217,76561198022292849,1768663600
216022488,못해쳐먹겠다 도무지,0,0,0,0.433070838451385498,336,416,76561198205368873,1768492182
215140181,일단 잡몹이나 중간보스 잡을때는 개쓰레기처럼 불쾌하고요     영상 스킵이나 일시정지같은 기본적인건 다 빼먹고    인게임에 이것 저것 잡다한거 다 집어넣어놔서 완성도도 떨어집니다    구질구질한 아이템들 덕분에 키 배정도 그지같이 돼있습니다    비추,0,1,0,0.416666656732559204,423,451,76561198768346530,1767545652
215052361,왜 이딴겜이 매우긍인지 씨볼딱.....다들 국뽕에 취했네.... 이딴데에 애국심이 솟아나나? ㅆㅂ,0,2,2,0.442953020334243774,3565,4250,76561198410575226,1767470371
214810952,"씁....하아............ 평소 소울류 [잘, 자주]하는 사람아니면 하지마세요   이거뿐만 아니라 다른 소울류도 괜히 재밌다고 듣고 찍먹했다가 쌍욕하고 접습니다 큰맘먹고 DLC까지 샀지만   쌍욕하고 빡종 바로 삭제했습니다",0,1,0,0.431519687175750732,927,1824,76561199221769397,1767267662
213720766,"조악하기 짝이 없는 잡몹 구성, 다양성, 배치. 플레이어에게 도전의식이 아니라 짜증과 분노만을 불러일으키는 적들의 대사와 행동. 오로지 암기에만 의존해야 하는 엇박 파티.  불편감과 의문을 넘어 오로지 혐오를 가져오는 부식 디버프와 숫돌 시스템. 대놓고 다른 게임에서 착안한 게임성을 기반으로 발전하지 못한 쓰레기 게임",0,1,0,0.416666656732559204,1488,1488,76561198211741043,1766232298
213090617,"전투 시스템과 보스 패턴이 맞지 않는다고 생각함. 일반 가드를 하면 리게인 게이지가 생기고 스테미나가 까이는데 그 두 개를 채울 새도 없이 보스의 다음 패턴이 바로 나옴. 그렇다고 퍼펙트 가드를 하면 어차피 스테미나 채워야 되고 보스패턴 바로 나와서 때릴 수가 없음. 그럼 남은 건 회피인데 이걸로 강제된다는 게 너무 싫음. 애초에 튜토리얼에서도 회피보다는 가드를 강조해서 가드를 많이 쓰게 유도를 했고, 게임 중반까지 억지로 가드를 써오면서 플레이했는데 나중 가면 아까 말했던 문제점 때문에 보스전 내내 기분이 나쁨. 물론 각각 커버할 수 있는 게임 시스템이 구현되어 있긴 하지만 그걸로도 부족하다고 느낌. 차라리 다크소울처럼 락온 했을때도 구르기를 했다면 어땠을까 하는 생각이 듦. 락온을 하게 되면 스탭을 밟으면서 회피를 하는데 다크소울은 구를 때 모션이 명확하게 보이니까 언제 구르기를 하면 되겠다 이걸 아는데 이 게임은 회피 모션이 걍 스텝밟는거라 무적이 언제까지인지도 모르겠고 타이밍 재기가 힘듦 보스 패턴도 회피만으로 피하기에는 무리가 있음. 단순히 '게임이 어렵게 만들어졌다', '내가 못하는거다' 이렇게 생각하기에는 전투 시스템에 모순이 있다고 느껴서 내 입장에서는 납득이 안됨. 세키로의 전투 시스템을 어느 정도 가져온건데 세키로는 패링을 하면 플레이어의  스테미나가 까이지만 피해를 무효화 할 수 있고 상대의 체간 게이지를 쌓을 수 있다는 점이 패링을 성공했을 때의 리턴이 확실한건데 이건 퍼펙트 가드를 해도 내 피해를 무효화한다는 것밖에 없음. 심지어 가드를 해도 난 때릴 타이밍이 거의 안나오고 손해만 쳐보니까 가드는 하기 싫은데 이미 가드 플레이로 어느 정도 플레이를 했음. 회피로 바꾸자니 보스 패턴은 한 번 끝나면 쉬는 타임 없이 바로나와 ㅋㅋ 아니 차라리 전투가 재밌기라도 하던가.. 세키로는 패링할때마다 손맛이 느껴지고 생각보다 판정도 널널하게 해놨음. 근데 이건 어렵게 만들고 싶고 프롬 특유의 불합리함도 살리고 싶고 하니까 이렇게 만들어 놨는데 조화가 없음. 말로 표현을 못하겠네. 걍 불쾌하기만 함. 보통 보스전 하다 막히면 오기도 생기고 깼을 때 성취감 느끼고 싶어서 어거지로 하는데 이건 기분만 ㅈㄴ 나쁘고 성취감은 지랄 그냥 빨리 다음으로 넘어가고 싶다 이 생각밖에 안듦. 근데 이걸 반복하다 보니까 어차피 보스 깰 때 성취감도 없고 다음 보스도 마찬가지일텐데 내가 이걸 뭐하러 하고있나 이 생각 들면서 하기 싫어짐. 그리고 맵도 개별로임. 일단 숏컷이 왜 있는지가 의문임. 바로 옆인데 그걸 숏컷이라고 쳐 만들어놓고, 개수도 너무 많아서 숏컷을 발견했을 때의 기쁨이 하나도 없음. 심지어 열어놓고 사용한 적도 거의 없어 그리고 쓸데없이 기분만 나쁜 함정아닌 함정이 좀 많은거같음. 어차피 바로 올라갈 수 있으면 굳이 왜 밟았을 때 떨어지는 걸 만들어놓은거임? 걍 기분만 나빠 ㅋㅋ 또 맵에 특색이 없음. 아직 인형의 왕까지만 플레이를 했지만 플레이 하면서 맵이 눈에 거의 안들어왔음. 사소한 불만도 너무 많아서 얘기 못 할 수준임.  재미가 있긴 한데 재미 20 좆같음 80이라 더 이상 못하겠음  +26.05.25 혹시 억까한 게 있나 해서 다시 해보는데 억까한 건 맵 특색이 없다 와 회피로 강제된다 정도? 나머지는 다 동일함 ㅋㅋ 오히려 전투 시스템에 불만이 더 쌓임 이 게임은 회피가 아닌 가드 위주로 해야한다는 걸 깨달았음. 그런데 가드 위주라면 더더욱 그딴식으로 패턴을 만들고, 이딴식으로 판정을 개병신마낭 빡빡하게 해놨으면 안됐음. 둘 중 하나만 하던가 ㅋㅋ 패턴을 씨발같이 할거면 퍼펙트 가드 판정을 그나마 널널하게 해놓고, 판정을 병신마냥 할거면 패턴을 좀 쉽게 했어야 했음. 그리고 이 게임은 너무 단순하지만 너 당해봐라 하는 게 너무 많았음. 그냥 내가 구상해도 똑같을거같은 수준낮은 몹배치에 화가 남 ㅋㅋ ㅅㅂ 프롬이 몹배치를 단순히 ㅈ같이 해서 어려운 줄 아나 ㅋㅋㅋㅋㅋㅋ 그리고 모션들 보면 어색하게 뚝뚝 끊기다가 확 공격하는 경우가 많은데 그게 이 개발자 새끼들이 악의적으로 거의 모든 몬스터들에게 엇박을 넣어놓고 뜸들일때는 거의 멀기트 수준으로 간보다가 공격할때는 ㅈㄴ 빠르게 공격하도록 만들어서 그럼. 반응할 수 있는 수준이 아니라 그냥 패턴을 전부 외워야 함. 그러다 보니 안그래도 불합리한데 트라이 횟수도 강제적으로 늘어나고 피로감만 쌓이니까 더 ㅈ같음 ㅋㅋ 그냥 이새끼들은 플레이어에게 합리적이면서도 어렵게 만드는 법을 모름. 그냥 ㅈ같은 요소 다 때려박아놓고 소울라이크 호소하는 버러지들임. 개초딩마냥 ㅋㅋ",0,7,0,0.492565065622329712,1530,1777,76561198257872549,1765509810
212549379,본편은 보스나 잡몹이나 짜증나면서도 재미있게 만들었는데  DLC는 쉬지 않고 공격하는 패턴이 너무 많아서 이걸 하라고 만든건지 참  난이도 조절 추가 했으니까 꼬우면 낮추라는 건가  초회차 엔딩 다 보긴 했지만 깨고 나서 이렇게 기분 ㅈ같은 게임은 이 게임이 처음이었습니다.  게임패스로 출시날부터 5회차까지 했었는데  DLC는 그냥 적들 데미지가 너무 높고 보스전도 마르키오나처럼 괜찮은 보스전도 있었지만 거대 악어나 알레키노처럼 쉬지 않고 무지성 공격만 해대는 패턴이 너무 많아서 너무 지칩니다.  2편은 이따구로 만들지 마세요. 일단 예구는 안 함,0,1,0,0.472972989082336426,3277,3277,76561198355499359,1764860783
211610175,ㅄ겜,0,0,0,0.492537319660186768,736,1152,76561198355636016,1764410756
211432943,"게임 초반에는 재밌었으나 게임이 진행될수록 이상하리만큼 불쾌한 감각이 계속 올라와서 대체 이게 뭔가 하고 곰곰히 생각해 본 결과.. 이 게임은 짜깁기 그 이상도 이하도 아니다. 뭐 독창적인 게임 시스템이 있는것도 아니고 보스 패턴이나 맵 구조 심지어 잡몹 패턴마저 어디서 다 본것같은.. 기시감... 프롬소프트웨어의 시스템을 많이 가져와서 아주아주 정교하게 잘 만든 팬게임같은 느낌이지 색다른 매력이나 즐거움은 없다. 심지어 완벽패링을 요구하는 거지같은 가불기 패턴은 또 왜 넣었는지, 쓸데없는 무기 내구도는 또 왜 넣은건지. 소울류를 이 게임으로 처음 접한 사람은 재밌다고 느끼기만 하겠지만 닼소나 엘든링 블러드본 해본 사람들은 이게 그렇게 새롭고 대단한 게임은 아니라는걸 알거다. 배경이나 스토리만 좀 다르지 아주 세부적인 요소 하나하나 따져보면 매우 유사한 점이 많다. 그래서 어딜 가도 또 어떤 몹을 만나도 그다지 놀랍거나 두근거리는 모험심이 생기지 않는다. 프롬겜 다 해본사람중에서도 이걸 재밌게 느끼는 사람도 있겠지. 하지만 그건 아마도 프롬게임을 아주 만족스럽게 했기 때문에 그것과 아주 유사하고 익숙한 시스템으로 돌아가는 이 게임에 친숙함이 느껴져서 그런건 아닌지 잘 생각해보시길. 자기가 좋아했던, 익숙한 구조에 끌리고 즐거움을 느끼게 되는 것처럼 걍 이게임이 프롬 요소를 많이 가져와서 재밌다고 느껴지는거라고 생각함. 나도 극초반에는 비슷한 시스템이 많아서 키 익히는데도 시간 오래 안걸려서 좋았고 닼소를 처음 할때의 그 두근거림을 느꼈는데... (지금은 아니다.) 한국에서 소율류 게임을 만들어냈다는 점에서는 높이 평가하지만 만약 다른 소울류 게임을 또 만들 생각이 있다면 프롬과는 차별성을 둔 요소를 더 구현해야 하지 않을까 싶다. 기대 많이 했는데 굉장히 실망스러운 게임. 그래도 엔딩까진 보고 욕하자 하고 꾹 참고 하다가 ㅋㅋㅋ 보스 패턴도 어이가 없고 딱히 재밌지도 않은데 내가 이걸 왜 트라이하고있나 싶어서 그만둠. 이거 좋은 평가 많긴 한데 비추박은 사람들 내용 보면 나처럼 한두가지 이유로 비추준게 아니라는거.. 잘 읽어봐라...",0,1,0,0.476190477609634399,827,827,76561198872495786,1764344358
206693149,너무어려워요..,0,0,0,0.476190477609634399,235,244,76561198997546382,1760426098
206101608,"다크소울 + 세키로 + 블러드본 짬뽕  엉성한 모션(제일 맘에 안듦)부터 시작해서 끔찍한 성우의 발연기, 게임 내적 요소, 세계관, 무기 시스템 등 처음엔 신선해보여도 나중 보면 그냥 조악하기 짝이 없다  K-애국자면 할인할때 사서 하셈  솔직히 말해서 정가 주고 사면 땅 치고 후회한다",0,2,1,0.384615391492843628,504,504,76561198000536952,1759827022
206090879,너~~~무 다크소울 짭이다  아무리 소울라이크라지만 인터페이스 부터 게임시스템 자체를 고대로 똑같이 해버려서 개성이 없네...  아쉽다...,0,1,0,0.400000005960464478,318,6216,76561198098101452,1759809615
205963231,이 게임 사지 말고 스텔라 블레이드 하세요 존나 답답합니다. 좋은 리뷰 쓰는 사람들 댓글알바인거 같아요,0,2,0,0.426525741815567017,214,548,76561198886917620,1759680058
